gen,best_in_gen,best_so_far,mean_fitness,elapsed_sec
95,0.013305,0.011612,0.016139,6354.4
96,0.012759,0.011612,0.015970,6422.1
97,0.013523,0.011612,0.015779,6490.0
98,0.012720,0.011612,0.015602,6557.8
99,0.013400,0.011612,0.015861,6625.6
100,0.013900,0.011612,0.015952,6690.8
101,0.012165,0.011612,0.015624,6763.1
102,0.011927,0.011612,0.015670,6829.6
103,0.012910,0.011612,0.016068,6896.4
104,0.013345,0.011612,0.016066,6963.6
105,0.012382,0.011612,0.015899,7030.9
106,0.012456,0.011612,0.015924,7098.2
107,0.013350,0.011612,0.015963,7165.6
108,0.012955,0.011612,0.015786,7233.0
109,0.013372,0.011612,0.016081,7300.4
110,0.013432,0.011612,0.015843,7367.8
111,0.012225,0.011612,0.015868,7435.3
112,0.013056,0.011612,0.015803,7502.6
113,0.013441,0.011612,0.016050,7570.1
114,0.013064,0.011612,0.015876,7637.4
115,0.012698,0.011612,0.015671,7704.8
116,0.012533,0.011612,0.016172,7772.3
117,0.013347,0.011612,0.015888,7839.8
118,0.012813,0.011612,0.015612,7911.9
119,0.012628,0.011612,0.015680,7979.6
120,0.013029,0.011612,0.015855,8047.3
121,0.013165,0.011612,0.015939,8115.1
122,0.013913,0.011612,0.016037,8182.9
123,0.012731,0.011612,0.015923,8250.6
124,0.012747,0.011612,0.016047,8318.4
125,0.012608,0.011612,0.015874,8386.2
126,0.013937,0.011612,0.016130,8454.0
127,0.011987,0.011612,0.015908,8521.8
128,0.012494,0.011612,0.016472,8589.6
129,0.013355,0.011612,0.016639,8657.5
130,0.012783,0.011612,0.016439,8725.2
131,0.012927,0.011612,0.015941,8793.0
132,0.013381,0.011612,0.015997,8860.8
133,0.013327,0.011612,0.016033,8928.5
134,0.012963,0.011612,0.015805,8996.3
135,0.013433,0.011612,0.016246,9064.0
136,0.013371,0.011612,0.016102,9131.8
137,0.013015,0.011612,0.015764,9199.5
138,0.013254,0.011612,0.015988,9267.3
139,0.013055,0.011612,0.016044,9335.0
140,0.011439,0.011439,0.015571,9402.8
141,0.013506,0.011439,0.016046,9470.5
142,0.013295,0.011439,0.016046,9538.2
143,0.013014,0.011439,0.015889,9605.9
144,0.013418,0.011439,0.015961,9673.6
145,0.012243,0.011439,0.015656,9741.3
146,0.013112,0.011439,0.015860,9809.1
147,0.012205,0.011439,0.015580,9876.7
148,0.012831,0.011439,0.015988,9944.4
149,0.013573,0.011439,0.016035,10012.1
150,0.013300,0.011439,0.016120,10079.9
151,0.013403,0.011439,0.016016,10147.6
152,0.012584,0.011439,0.016383,10215.4
153,0.012979,0.011439,0.015990,10283.1
154,0.013007,0.011439,0.016282,10350.8
155,0.012960,0.011439,0.015974,10418.3
156,0.013024,0.011439,0.015932,10482.1
157,0.013571,0.011439,0.016133,10546.0
158,0.013508,0.011439,0.016070,10610.4
159,0.013453,0.011439,0.015871,10680.3
160,0.013559,0.011439,0.016327,10747.6
161,0.013414,0.011439,0.015859,10815.2
162,0.013495,0.011439,0.015848,10882.7
163,0.012725,0.011439,0.015820,10950.3
164,0.013359,0.011439,0.016059,11018.0
165,0.012843,0.011439,0.015904,11085.8
166,0.013178,0.011439,0.015900,11153.5
167,0.013607,0.011439,0.015616,11221.3
168,0.013568,0.011439,0.016305,11289.1
169,0.012617,0.011439,0.016040,11356.8
170,0.013349,0.011439,0.015983,11424.5
171,0.013525,0.011439,0.016001,11492.3
172,0.012785,0.011439,0.015957,11560.0
173,0.012794,0.011439,0.016100,11627.7
174,0.012975,0.011439,0.015983,11695.4
175,0.013073,0.011439,0.015920,11763.1
176,0.012139,0.011439,0.015568,11830.8
177,0.012818,0.011439,0.015828,11898.4
178,0.013348,0.011439,0.016284,11966.0
179,0.012622,0.011439,0.015458,12033.6
180,0.013269,0.011439,0.015839,12101.1
181,0.013421,0.011439,0.015754,12168.7
182,0.012332,0.011439,0.015795,12236.2
183,0.013249,0.011439,0.015883,12303.7
184,0.012702,0.011439,0.015969,12371.2
185,0.012806,0.011439,0.016114,12438.7
186,0.012415,0.011439,0.015901,12506.1
187,0.012938,0.011439,0.015954,12573.6
188,0.012607,0.011439,0.016069,12641.1
189,0.012924,0.011439,0.016305,12708.6
190,0.013275,0.011439,0.015675,12776.0
191,0.012909,0.011439,0.015939,12843.7
192,0.011907,0.011439,0.015780,12911.2
193,0.012923,0.011439,0.016036,12978.8
194,0.012985,0.011439,0.016271,13046.5
195,0.012566,0.011439,0.015577,13114.2
196,0.012751,0.011439,0.015767,13182.0
197,0.013436,0.011439,0.016009,13249.7
198,0.012998,0.011439,0.016163,13317.5
199,0.012397,0.011439,0.015860,13385.2
200,0.012665,0.011439,0.016194,13452.9
201,0.013686,0.011439,0.015807,13520.7
202,0.013667,0.011439,0.016246,13588.4
203,0.013328,0.011439,0.015928,13656.1
204,0.013799,0.011439,0.015990,13723.8
205,0.013365,0.011439,0.016017,13791.4
206,0.013303,0.011439,0.015916,13859.0
207,0.012569,0.011439,0.015698,13926.7
208,0.013634,0.011439,0.015723,13994.2
209,0.013241,0.011439,0.015821,14061.8
210,0.013440,0.011439,0.015845,14129.4
211,0.012707,0.011439,0.015831,14196.9
212,0.012564,0.011439,0.016062,14264.4
213,0.013009,0.011439,0.015754,14331.8
214,0.012994,0.011439,0.016010,14399.2
215,0.012819,0.011439,0.015712,14466.7
216,0.012384,0.011439,0.015763,14534.2
217,0.013034,0.011439,0.016206,14601.6
218,0.013168,0.011439,0.015935,14669.2
219,0.012061,0.011439,0.016161,14736.9
220,0.012688,0.011439,0.015584,14804.7
221,0.012608,0.011439,0.016175,14872.5
222,0.012760,0.011439,0.016567,14940.2
223,0.012962,0.011439,0.015965,15008.0
224,0.013064,0.011439,0.015733,15075.7
225,0.013265,0.011439,0.015806,15143.5
226,0.012549,0.011439,0.015629,15211.3
227,0.013006,0.011439,0.016089,15279.0
228,0.013180,0.011439,0.015627,15346.8
229,0.013472,0.011439,0.015920,15414.5
230,0.012836,0.011439,0.016042,15482.2
231,0.013571,0.011439,0.016015,15549.9
232,0.012835,0.011439,0.015932,15617.5
233,0.013438,0.011439,0.015984,15685.1
234,0.012893,0.011439,0.015958,15752.7
235,0.011130,0.011130,0.016156,15820.2
236,0.013271,0.011130,0.015740,15887.6
237,0.011491,0.011130,0.015540,15955.1
238,0.012311,0.011130,0.015787,16022.6
239,0.012834,0.011130,0.015837,16090.0
240,0.012267,0.011130,0.015643,16157.5
241,0.013179,0.011130,0.016178,16224.9
242,0.012656,0.011130,0.016046,16292.4
243,0.013071,0.011130,0.016140,16359.9
244,0.013473,0.011130,0.016255,16427.7
245,0.013299,0.011130,0.015968,16495.4
246,0.012961,0.011130,0.015927,16563.2
247,0.013391,0.011130,0.016118,16631.1
248,0.011888,0.011130,0.015773,16702.9
249,0.012692,0.011130,0.015885,16772.1
250,0.013706,0.011130,0.016020,16841.2
251,0.012418,0.011130,0.015861,16910.1
252,0.013490,0.011130,0.015891,16979.0
253,0.013117,0.011130,0.015870,17044.3
254,0.012715,0.011130,0.015715,17113.9
255,0.012447,0.011130,0.016105,17182.4
256,0.012782,0.011130,0.015833,17250.8
257,0.013498,0.011130,0.015942,17319.1
258,0.013523,0.011130,0.015814,17387.5
259,0.013403,0.011130,0.015866,17455.8
260,0.013351,0.011130,0.016076,17524.1
261,0.013005,0.011130,0.015751,17592.4
262,0.013296,0.011130,0.015978,17657.2
263,0.013162,0.011130,0.016198,17723.2
264,0.013041,0.011130,0.015838,17795.1
265,0.013611,0.011130,0.016112,17863.9
266,0.013397,0.011130,0.016015,17931.0
267,0.012587,0.011130,0.015698,17996.4
268,0.012494,0.011130,0.016411,18064.4
269,0.012730,0.011130,0.015934,18134.7
270,0.012932,0.011130,0.016169,18203.0
271,0.012593,0.011130,0.015934,18271.3
272,0.013530,0.011130,0.015673,18339.6
273,0.013558,0.011130,0.016287,18407.8
274,0.013226,0.011130,0.016014,18476.1
275,0.012693,0.011130,0.016094,18544.3
276,0.013257,0.011130,0.016077,18609.0
277,0.012480,0.011130,0.015762,18679.2
278,0.012963,0.011130,0.016143,18744.3
279,0.012967,0.011130,0.015755,18813.1
280,0.013059,0.011130,0.016158,18882.9
281,0.012595,0.011130,0.015845,18949.4
282,0.013359,0.011130,0.015647,19015.8
283,0.012946,0.011130,0.015973,19082.2
284,0.013684,0.011130,0.015867,19148.2
285,0.013026,0.011130,0.015994,19211.6
286,0.013755,0.011130,0.016137,19274.0
287,0.012556,0.011130,0.015996,19336.6
288,0.013035,0.011130,0.016189,19399.5
289,0.013412,0.011130,0.015916,19462.2
290,0.012692,0.011130,0.016104,19528.9
291,0.013148,0.011130,0.015945,19592.4
292,0.012928,0.011130,0.016074,19653.4
293,0.013189,0.011130,0.015927,19714.5
294,0.013299,0.011130,0.016197,19781.1
295,0.013504,0.011130,0.015935,19843.9
296,0.013140,0.011130,0.015886,19906.7
297,0.012567,0.011130,0.015983,19969.7
298,0.013337,0.011130,0.015988,20032.7
299,0.013534,0.011130,0.015871,20095.6
