step,m_k0,m_k1,m_k2
698,-0.003785,-0.025229,-0.026635
699,-0.003709,-0.024727,-0.026105
700,-0.004539,-0.030312,-0.031991
701,-0.004427,-0.029563,-0.031200
702,-0.004320,-0.028850,-0.030448
703,-0.004218,-0.028172,-0.029732
704,-0.004121,-0.027528,-0.029052
705,-0.004029,-0.026914,-0.028404
706,-0.003942,-0.026331,-0.027788
707,-0.003859,-0.025776,-0.027202
708,-0.003780,-0.025248,-0.026645
709,-0.003704,-0.024746,-0.026115
710,-0.004544,-0.030331,-0.032018
711,-0.004431,-0.029582,-0.031227
712,-0.004324,-0.028869,-0.030475
713,-0.004223,-0.028192,-0.029759
714,-0.004126,-0.027547,-0.029078
715,-0.004034,-0.026934,-0.028430
716,-0.003946,-0.026350,-0.027814
717,-0.003863,-0.025796,-0.027228
718,-0.003784,-0.025268,-0.026671
719,-0.003709,-0.024766,-0.026140
720,-0.004550,-0.030351,-0.032051
721,-0.004438,-0.029602,-0.031260
722,-0.004330,-0.028889,-0.030507
723,-0.004229,-0.028211,-0.029790
724,-0.004132,-0.027567,-0.029109
725,-0.004040,-0.026953,-0.028461
726,-0.003952,-0.026370,-0.027844
727,-0.003869,-0.025815,-0.027258
728,-0.003789,-0.025287,-0.026700
729,-0.003714,-0.024785,-0.026169
730,-0.004551,-0.030370,-0.032076
731,-0.004439,-0.029621,-0.031284
732,-0.004332,-0.028908,-0.030531
733,-0.004230,-0.028231,-0.029814
734,-0.004133,-0.027586,-0.029133
735,-0.004041,-0.026973,-0.028485
736,-0.003954,-0.026389,-0.027868
737,-0.003870,-0.025834,-0.027281
738,-0.003791,-0.025306,-0.026723
739,-0.003716,-0.024804,-0.026193
740,-0.004563,-0.030389,-0.032121
741,-0.004450,-0.029640,-0.031328
742,-0.004342,-0.028927,-0.030574
743,-0.004240,-0.028250,-0.029856
744,-0.004143,-0.027605,-0.029173
745,-0.004051,-0.026991,-0.028524
746,-0.003963,-0.026408,-0.027907
747,-0.003879,-0.025853,-0.027319
748,-0.003800,-0.025325,-0.026760
749,-0.003724,-0.024823,-0.026229
750,-0.004543,-0.030407,-0.032106
751,-0.004431,-0.029658,-0.031314
752,-0.004325,-0.028945,-0.030562
753,-0.004224,-0.028267,-0.029846
754,-0.004127,-0.027622,-0.029165
755,-0.004036,-0.027009,-0.028517
756,-0.003949,-0.026425,-0.027900
757,-0.003866,-0.025870,-0.027314
758,-0.003787,-0.025342,-0.026756
759,-0.003712,-0.024840,-0.026226
760,-0.004558,-0.030425,-0.032155
761,-0.004445,-0.029675,-0.031362
762,-0.004339,-0.028962,-0.030608
763,-0.004237,-0.028284,-0.029891
764,-0.004140,-0.027640,-0.029208
765,-0.004048,-0.027026,-0.028559
766,-0.003961,-0.026443,-0.027942
767,-0.003877,-0.025887,-0.027354
768,-0.003798,-0.025359,-0.026796
769,-0.003723,-0.024857,-0.026264
770,-0.004591,-0.030439,-0.032240
771,-0.004477,-0.029690,-0.031444
772,-0.004369,-0.028977,-0.030687
773,-0.004266,-0.028299,-0.029966
774,-0.004168,-0.027655,-0.029281
775,-0.004075,-0.027041,-0.028630
776,-0.003986,-0.026458,-0.028010
777,-0.003902,-0.025902,-0.027420
778,-0.003822,-0.025374,-0.026859
779,-0.003746,-0.024872,-0.026326
780,-0.004573,-0.030452,-0.032227
781,-0.004460,-0.029703,-0.031432
782,-0.004353,-0.028990,-0.030677
783,-0.004251,-0.028312,-0.029958
784,-0.004154,-0.027667,-0.029274
785,-0.004061,-0.027054,-0.028624
786,-0.003974,-0.026470,-0.028005
787,-0.003890,-0.025915,-0.027416
788,-0.003811,-0.025387,-0.026857
789,-0.003735,-0.024885,-0.026324
790,-0.004573,-0.030464,-0.032248
791,-0.004460,-0.029715,-0.031453
792,-0.004353,-0.029002,-0.030697
793,-0.004251,-0.028325,-0.029978
794,-0.004154,-0.027680,-0.029294
795,-0.004062,-0.027066,-0.028644
796,-0.003974,-0.026483,-0.028025
797,-0.003891,-0.025928,-0.027436
798,-0.003811,-0.025400,-0.026877
799,-0.003736,-0.024898,-0.026344
800,-0.004579,-0.030476,-0.032276
801,-0.004466,-0.029727,-0.031480
802,-0.004358,-0.029014,-0.030724
803,-0.004256,-0.028336,-0.030005
804,-0.004159,-0.027692,-0.029320
805,-0.004067,-0.027078,-0.028669
806,-0.003979,-0.026495,-0.028050
807,-0.003896,-0.025940,-0.027461
808,-0.003816,-0.025412,-0.026901
809,-0.003740,-0.024910,-0.026368
810,-0.004545,-0.030487,-0.032228
811,-0.004434,-0.029738,-0.031436
812,-0.004328,-0.029026,-0.030682
813,-0.004227,-0.028348,-0.029966
814,-0.004132,-0.027703,-0.029284
815,-0.004041,-0.027090,-0.028635
816,-0.003954,-0.026507,-0.028018
817,-0.003872,-0.025952,-0.027432
818,-0.003794,-0.025424,-0.026873
819,-0.003719,-0.024922,-0.026342
820,-0.004566,-0.030500,-0.032283
821,-0.004454,-0.029751,-0.031489
822,-0.004347,-0.029038,-0.030733
823,-0.004246,-0.028360,-0.030015
824,-0.004149,-0.027716,-0.029331
825,-0.004058,-0.027102,-0.028681
826,-0.003970,-0.026519,-0.028063
827,-0.003887,-0.025964,-0.027475
828,-0.003808,-0.025436,-0.026915
829,-0.003733,-0.024934,-0.026383
830,-0.004570,-0.030510,-0.032305
831,-0.004458,-0.029761,-0.031510
832,-0.004351,-0.029049,-0.030755
833,-0.004250,-0.028371,-0.030036
834,-0.004153,-0.027726,-0.029352
835,-0.004061,-0.027113,-0.028702
836,-0.003974,-0.026529,-0.028083
837,-0.003891,-0.025974,-0.027495
838,-0.003812,-0.025447,-0.026935
839,-0.003736,-0.024944,-0.026402
840,-0.004549,-0.030520,-0.032282
841,-0.004438,-0.029771,-0.031489
842,-0.004332,-0.029059,-0.030735
843,-0.004231,-0.028381,-0.030018
844,-0.004136,-0.027736,-0.029336
845,-0.004045,-0.027123,-0.028687
846,-0.003958,-0.026540,-0.028069
847,-0.003876,-0.025985,-0.027482
848,-0.003798,-0.025457,-0.026923
849,-0.003723,-0.024955,-0.026392
850,-0.004580,-0.030531,-0.032351
851,-0.004467,-0.029782,-0.031556
852,-0.004360,-0.029069,-0.030799
853,-0.004258,-0.028391,-0.030079
854,-0.004161,-0.027747,-0.029395
855,-0.004069,-0.027133,-0.028744
856,-0.003982,-0.026550,-0.028124
857,-0.003898,-0.025995,-0.027535
858,-0.003819,-0.025467,-0.026974
859,-0.003743,-0.024965,-0.026441
860,-0.004551,-0.030539,-0.032312
861,-0.004439,-0.029790,-0.031519
862,-0.004334,-0.029077,-0.030765
863,-0.004233,-0.028399,-0.030047
864,-0.004138,-0.027755,-0.029365
865,-0.004047,-0.027142,-0.028715
866,-0.003960,-0.026558,-0.028098
867,-0.003878,-0.026003,-0.027510
868,-0.003799,-0.025475,-0.026951
869,-0.003725,-0.024973,-0.026420
870,-0.004553,-0.030548,-0.032329
871,-0.004442,-0.029799,-0.031536
872,-0.004336,-0.029087,-0.030781
873,-0.004235,-0.028409,-0.030063
874,-0.004140,-0.027764,-0.029381
875,-0.004049,-0.027151,-0.028731
876,-0.003962,-0.026568,-0.028113
877,-0.003880,-0.026013,-0.027526
878,-0.003801,-0.025485,-0.026966
879,-0.003727,-0.024983,-0.026435
880,-0.004560,-0.030557,-0.032351
881,-0.004448,-0.029808,-0.031557
882,-0.004342,-0.029096,-0.030802
883,-0.004241,-0.028418,-0.030084
884,-0.004145,-0.027773,-0.029400
885,-0.004054,-0.027160,-0.028751
886,-0.003967,-0.026577,-0.028132
887,-0.003884,-0.026022,-0.027544
888,-0.003806,-0.025494,-0.026985
889,-0.003731,-0.024992,-0.026453
890,-0.004564,-0.030565,-0.032368
891,-0.004452,-0.029816,-0.031574
892,-0.004346,-0.029104,-0.030818
893,-0.004245,-0.028426,-0.030100
894,-0.004149,-0.027781,-0.029416
895,-0.004057,-0.027168,-0.028766
896,-0.003970,-0.026585,-0.028147
897,-0.003887,-0.026030,-0.027559
898,-0.003809,-0.025502,-0.026999
899,-0.003734,-0.025000,-0.026467
900,-0.005062,-0.030600,-0.033525
901,-0.004928,-0.029849,-0.032677
902,-0.004799,-0.029136,-0.031871
903,-0.004677,-0.028457,-0.031104
904,-0.004561,-0.027811,-0.030375
905,-0.004451,-0.027197,-0.029681
906,-0.004346,-0.026612,-0.029021
907,-0.004246,-0.026057,-0.028393
908,-0.004151,-0.025528,-0.027796
909,-0.004061,-0.025025,-0.027228
910,-0.004533,-0.030574,-0.032497
911,-0.004424,-0.029825,-0.031700
912,-0.004320,-0.029113,-0.030942
913,-0.004222,-0.028436,-0.030221
914,-0.004128,-0.027791,-0.029535
915,-0.004038,-0.027178,-0.028883
916,-0.003953,-0.026595,-0.028262
917,-0.003873,-0.026040,-0.027672
918,-0.003796,-0.025513,-0.027110
919,-0.003722,-0.025011,-0.026576
920,-0.004534,-0.030580,-0.032501
921,-0.004424,-0.029832,-0.031705
922,-0.004320,-0.029119,-0.030947
923,-0.004221,-0.028442,-0.030226
924,-0.004127,-0.027798,-0.029540
925,-0.004038,-0.027185,-0.028888
926,-0.003953,-0.026601,-0.028268
927,-0.003872,-0.026047,-0.027678
928,-0.003795,-0.025519,-0.027116
929,-0.003722,-0.025017,-0.026582
930,-0.004578,-0.030590,-0.032619
931,-0.004466,-0.029841,-0.031817
932,-0.004360,-0.029129,-0.031054
933,-0.004259,-0.028451,-0.030329
934,-0.004163,-0.027807,-0.029639
935,-0.004072,-0.027193,-0.028983
936,-0.003985,-0.026610,-0.028358
937,-0.003903,-0.026055,-0.027764
938,-0.003824,-0.025528,-0.027199
939,-0.003750,-0.025026,-0.026662
940,-0.004570,-0.030596,-0.032633
941,-0.004459,-0.029847,-0.031831
942,-0.004353,-0.029135,-0.031068
943,-0.004252,-0.028457,-0.030343
944,-0.004157,-0.027813,-0.029653
945,-0.004066,-0.027199,-0.028996
946,-0.003979,-0.026616,-0.028372
947,-0.003897,-0.026061,-0.027778
948,-0.003819,-0.025534,-0.027213
949,-0.003744,-0.025032,-0.026676
950,-0.004571,-0.030601,-0.032654
951,-0.004460,-0.029852,-0.031852
952,-0.004354,-0.029140,-0.031089
953,-0.004254,-0.028462,-0.030363
954,-0.004158,-0.027818,-0.029673
955,-0.004067,-0.027205,-0.029016
956,-0.003980,-0.026622,-0.028391
957,-0.003898,-0.026067,-0.027797
958,-0.003820,-0.025539,-0.027232
959,-0.003745,-0.025037,-0.026694
960,-0.004517,-0.030604,-0.032561
961,-0.004408,-0.029855,-0.031764
962,-0.004305,-0.029143,-0.031005
963,-0.004206,-0.028465,-0.030284
964,-0.004113,-0.027821,-0.029598
965,-0.004024,-0.027208,-0.028945
966,-0.003939,-0.026625,-0.028324
967,-0.003859,-0.026070,-0.027733
968,-0.003782,-0.025543,-0.027171
969,-0.003709,-0.025041,-0.026637
970,-0.004515,-0.030610,-0.032568
971,-0.004406,-0.029861,-0.031771
972,-0.004302,-0.029149,-0.031012
973,-0.004204,-0.028471,-0.030291
974,-0.004110,-0.027827,-0.029605
975,-0.004021,-0.027214,-0.028952
976,-0.003937,-0.026631,-0.028331
977,-0.003856,-0.026076,-0.027740
978,-0.003780,-0.025548,-0.027179
979,-0.003707,-0.025046,-0.026644
980,-0.004566,-0.030618,-0.032683
981,-0.004454,-0.029869,-0.031881
982,-0.004349,-0.029157,-0.031118
983,-0.004248,-0.028479,-0.030392
984,-0.004152,-0.027835,-0.029701
985,-0.004061,-0.027222,-0.029044
986,-0.003974,-0.026638,-0.028419
987,-0.003892,-0.026083,-0.027825
988,-0.003814,-0.025556,-0.027259
989,-0.003739,-0.025054,-0.026722
990,-0.004510,-0.030620,-0.032589
991,-0.004402,-0.029872,-0.031792
992,-0.004298,-0.029159,-0.031033
993,-0.004200,-0.028482,-0.030312
994,-0.004106,-0.027837,-0.029625
995,-0.004017,-0.027224,-0.028972
996,-0.003933,-0.026641,-0.028351
997,-0.003852,-0.026086,-0.027761
998,-0.003776,-0.025559,-0.027199
999,-0.003703,-0.025057,-0.026664
1000,-0.004509,-0.030625,-0.032594
1001,-0.004400,-0.029876,-0.031797
1002,-0.004297,-0.029164,-0.031038
1003,-0.004198,-0.028486,-0.030316
1004,-0.004105,-0.027842,-0.029630
1005,-0.004016,-0.027229,-0.028977
1006,-0.003931,-0.026645,-0.028356
1007,-0.003850,-0.026091,-0.027765
1008,-0.003774,-0.025563,-0.027203
1009,-0.003701,-0.025061,-0.026669
1010,-0.004505,-0.030630,-0.032602
1011,-0.004397,-0.029881,-0.031804
1012,-0.004293,-0.029169,-0.031045
1013,-0.004195,-0.028491,-0.030324
1014,-0.004101,-0.027847,-0.029637
1015,-0.004012,-0.027233,-0.028984
1016,-0.003928,-0.026650,-0.028363
1017,-0.003847,-0.026095,-0.027772
1018,-0.003771,-0.025568,-0.027210
1019,-0.003698,-0.025066,-0.026676
1020,-0.004504,-0.030634,-0.032606
1021,-0.004395,-0.029886,-0.031808
1022,-0.004292,-0.029173,-0.031050
1023,-0.004194,-0.028496,-0.030328
1024,-0.004100,-0.027851,-0.029642
1025,-0.004011,-0.027238,-0.028989
1026,-0.003926,-0.026655,-0.028368
1027,-0.003846,-0.026100,-0.027777
1028,-0.003769,-0.025572,-0.027215
1029,-0.003696,-0.025070,-0.026680
1030,-0.004519,-0.030638,-0.032634
1031,-0.004409,-0.029889,-0.031836
1032,-0.004305,-0.029177,-0.031076
1033,-0.004206,-0.028499,-0.030353
1034,-0.004112,-0.027855,-0.029666
1035,-0.004022,-0.027242,-0.029012
1036,-0.003937,-0.026658,-0.028390
1037,-0.003856,-0.026104,-0.027799
1038,-0.003778,-0.025576,-0.027236
1039,-0.003705,-0.025074,-0.026701
1040,-0.004533,-0.030644,-0.032684
1041,-0.004423,-0.029895,-0.031884
1042,-0.004318,-0.029182,-0.031122
1043,-0.004218,-0.028504,-0.030398
1044,-0.004123,-0.027860,-0.029708
1045,-0.004033,-0.027247,-0.029053
1046,-0.003947,-0.026663,-0.028429
1047,-0.003866,-0.026108,-0.027836
1048,-0.003788,-0.025581,-0.027272
1049,-0.003714,-0.025079,-0.026735
1050,-0.004658,-0.030657,-0.032971
1051,-0.004542,-0.029908,-0.032157
1052,-0.004431,-0.029195,-0.031383
1053,-0.004326,-0.028517,-0.030647
1054,-0.004226,-0.027872,-0.029947
1055,-0.004131,-0.027258,-0.029281
1056,-0.004041,-0.026674,-0.028647
1057,-0.003955,-0.026119,-0.028044
1058,-0.003873,-0.025591,-0.027471
1059,-0.003795,-0.025089,-0.026926
1060,-0.004501,-0.030650,-0.032655
1061,-0.004392,-0.029901,-0.031857
1062,-0.004289,-0.029189,-0.031098
1063,-0.004191,-0.028511,-0.030376
1064,-0.004097,-0.027867,-0.029689
1065,-0.004008,-0.027253,-0.029036
1066,-0.003924,-0.026670,-0.028414
1067,-0.003843,-0.026115,-0.027823
1068,-0.003767,-0.025588,-0.027261
1069,-0.003694,-0.025086,-0.026726
1070,-0.004506,-0.030653,-0.032652
1071,-0.004397,-0.029904,-0.031854
1072,-0.004294,-0.029191,-0.031096
1073,-0.004195,-0.028514,-0.030374
1074,-0.004101,-0.027869,-0.029687
1075,-0.004012,-0.027256,-0.029034
1076,-0.003927,-0.026673,-0.028413
1077,-0.003847,-0.026118,-0.027822
1078,-0.003770,-0.025590,-0.027260
1079,-0.003697,-0.025088,-0.026725
1080,-0.004577,-0.030662,-0.032824
1081,-0.004465,-0.029912,-0.032018
1082,-0.004358,-0.029200,-0.031252
1083,-0.004257,-0.028522,-0.030523
1084,-0.004160,-0.027877,-0.029830
1085,-0.004068,-0.027264,-0.029170
1086,-0.003981,-0.026680,-0.028543
1087,-0.003897,-0.026125,-0.027946
1088,-0.003818,-0.025597,-0.027378
1089,-0.003743,-0.025095,-0.026838
1090,-0.004527,-0.030661,-0.032742
1091,-0.004417,-0.029912,-0.031941
1092,-0.004312,-0.029200,-0.031179
1093,-0.004213,-0.028522,-0.030454
1094,-0.004118,-0.027877,-0.029764
1095,-0.004028,-0.027264,-0.029108
1096,-0.003943,-0.026681,-0.028484
1097,-0.003861,-0.026126,-0.027891
1098,-0.003784,-0.025598,-0.027326
1099,-0.003710,-0.025096,-0.026789
1100,-0.004489,-0.030663,-0.032686
1101,-0.004380,-0.029914,-0.031888
1102,-0.004278,-0.029201,-0.031128
1103,-0.004180,-0.028524,-0.030406
1104,-0.004087,-0.027879,-0.029719
1105,-0.003998,-0.027266,-0.029065
1106,-0.003914,-0.026682,-0.028443
1107,-0.003834,-0.026128,-0.027852
1108,-0.003757,-0.025600,-0.027289
1109,-0.003685,-0.025098,-0.026754
1110,-0.004596,-0.030672,-0.032907
1111,-0.004482,-0.029922,-0.032099
1112,-0.004375,-0.029210,-0.031330
1113,-0.004272,-0.028532,-0.030598
1114,-0.004175,-0.027887,-0.029902
1115,-0.004082,-0.027273,-0.029240
1116,-0.003994,-0.026690,-0.028610
1117,-0.003910,-0.026135,-0.028011
1118,-0.003830,-0.025607,-0.027442
1119,-0.003754,-0.025105,-0.026900
1120,-0.004480,-0.030669,-0.032710
1121,-0.004372,-0.029920,-0.031912
1122,-0.004270,-0.029207,-0.031152
1123,-0.004172,-0.028530,-0.030429
1124,-0.004079,-0.027885,-0.029741
1125,-0.003991,-0.027272,-0.029087
1126,-0.003907,-0.026688,-0.028465
1127,-0.003827,-0.026134,-0.027873
1128,-0.003751,-0.025606,-0.027310
1129,-0.003679,-0.025104,-0.026775
1130,-0.004480,-0.030671,-0.032710
1131,-0.004372,-0.029922,-0.031911
1132,-0.004269,-0.029210,-0.031151
1133,-0.004172,-0.028532,-0.030429
1134,-0.004079,-0.027887,-0.029741
1135,-0.003990,-0.027274,-0.029087
1136,-0.003906,-0.026691,-0.028465
1137,-0.003826,-0.026136,-0.027874
1138,-0.003750,-0.025608,-0.027311
1139,-0.003678,-0.025106,-0.026775
1140,-0.004523,-0.030676,-0.032798
1141,-0.004413,-0.029926,-0.031995
1142,-0.004308,-0.029214,-0.031232
1143,-0.004209,-0.028536,-0.030505
1144,-0.004114,-0.027891,-0.029814
1145,-0.004024,-0.027278,-0.029157
1146,-0.003938,-0.026695,-0.028532
1147,-0.003857,-0.026140,-0.027938
1148,-0.003779,-0.025612,-0.027372
1149,-0.003705,-0.025110,-0.026834
1150,-0.004480,-0.030675,-0.032716
1151,-0.004372,-0.029926,-0.031917
1152,-0.004269,-0.029213,-0.031158
1153,-0.004171,-0.028536,-0.030435
1154,-0.004078,-0.027891,-0.029748
1155,-0.003990,-0.027278,-0.029094
1156,-0.003906,-0.026695,-0.028472
1157,-0.003826,-0.026140,-0.027880
1158,-0.003749,-0.025612,-0.027317
1159,-0.003677,-0.025110,-0.026782
1160,-0.004478,-0.030677,-0.032717
1161,-0.004370,-0.029928,-0.031918
1162,-0.004267,-0.029216,-0.031159
1163,-0.004169,-0.028538,-0.030436
1164,-0.004076,-0.027893,-0.029749
1165,-0.003988,-0.027280,-0.029095
1166,-0.003904,-0.026697,-0.028473
1167,-0.003824,-0.026142,-0.027882
1168,-0.003747,-0.025614,-0.027319
1169,-0.003675,-0.025112,-0.026783
1170,-0.004518,-0.030682,-0.032806
1171,-0.004408,-0.029933,-0.032003
1172,-0.004303,-0.029220,-0.031239
1173,-0.004203,-0.028542,-0.030513
1174,-0.004109,-0.027897,-0.029822
1175,-0.004019,-0.027284,-0.029165
1176,-0.003933,-0.026701,-0.028540
1177,-0.003851,-0.026146,-0.027946
1178,-0.003774,-0.025618,-0.027380
1179,-0.003700,-0.025116,-0.026842
1180,-0.004471,-0.030681,-0.032727
1181,-0.004363,-0.029932,-0.031929
1182,-0.004260,-0.029220,-0.031169
1183,-0.004163,-0.028542,-0.030446
1184,-0.004070,-0.027897,-0.029759
1185,-0.003981,-0.027284,-0.029105
1186,-0.003897,-0.026701,-0.028483
1187,-0.003818,-0.026146,-0.027891
1188,-0.003741,-0.025618,-0.027328
1189,-0.003669,-0.025116,-0.026793
1190,-0.004471,-0.030683,-0.032727
1191,-0.004363,-0.029934,-0.031928
1192,-0.004260,-0.029221,-0.031169
1193,-0.004162,-0.028544,-0.030446
1194,-0.004069,-0.027899,-0.029759
1195,-0.003981,-0.027286,-0.029105
1196,-0.003897,-0.026702,-0.028483
1197,-0.003817,-0.026148,-0.027891
1198,-0.003741,-0.025620,-0.027328
1199,-0.003668,-0.025118,-0.026793
1200,-0.004709,-0.030700,-0.033243
1201,-0.004590,-0.029950,-0.032420
1202,-0.004476,-0.029237,-0.031638
1203,-0.004368,-0.028559,-0.030894
1204,-0.004266,-0.027913,-0.030186
1205,-0.004168,-0.027300,-0.029512
1206,-0.004076,-0.026716,-0.028872
1207,-0.003987,-0.026160,-0.028262
1208,-0.003903,-0.025632,-0.027683
1209,-0.003824,-0.025129,-0.027131
1210,-0.004454,-0.030686,-0.032770
1211,-0.004347,-0.029937,-0.031971
1212,-0.004246,-0.029224,-0.031210
1213,-0.004149,-0.028547,-0.030487
1214,-0.004057,-0.027902,-0.029799
1215,-0.003969,-0.027289,-0.029144
1216,-0.003886,-0.026706,-0.028522
1217,-0.003807,-0.026151,-0.027929
1218,-0.003732,-0.025623,-0.027366
1219,-0.003660,-0.025121,-0.026830
1220,-0.004499,-0.030690,-0.032867
1221,-0.004390,-0.029941,-0.032063
1222,-0.004286,-0.029229,-0.031298
1223,-0.004187,-0.028551,-0.030571
1224,-0.004093,-0.027906,-0.029879
1225,-0.004004,-0.027293,-0.029221
1226,-0.003919,-0.026709,-0.028595
1227,-0.003838,-0.026154,-0.027999
1228,-0.003761,-0.025627,-0.027433
1229,-0.003688,-0.025124,-0.026894
1230,-0.004475,-0.030690,-0.032828
1231,-0.004367,-0.029941,-0.032027
1232,-0.004264,-0.029229,-0.031264
1233,-0.004166,-0.028551,-0.030538
1234,-0.004073,-0.027906,-0.029848
1235,-0.003985,-0.027293,-0.029191
1236,-0.003901,-0.026710,-0.028567
1237,-0.003821,-0.026155,-0.027973
1238,-0.003744,-0.025627,-0.027408
1239,-0.003672,-0.025125,-0.026870
1240,-0.004446,-0.030690,-0.032782
1241,-0.004339,-0.029941,-0.031982
1242,-0.004238,-0.029229,-0.031222
1243,-0.004141,-0.028551,-0.030498
1244,-0.004049,-0.027906,-0.029810
1245,-0.003962,-0.027293,-0.029155
1246,-0.003878,-0.026710,-0.028532
1247,-0.003799,-0.026155,-0.027940
1248,-0.003724,-0.025627,-0.027377
1249,-0.003652,-0.025125,-0.026841
1250,-0.004445,-0.030691,-0.032780
1251,-0.004338,-0.029942,-0.031980
1252,-0.004236,-0.029230,-0.031220
1253,-0.004140,-0.028552,-0.030496
1254,-0.004048,-0.027907,-0.029808
1255,-0.003960,-0.027294,-0.029154
1256,-0.003877,-0.026711,-0.028531
1257,-0.003797,-0.026156,-0.027939
1258,-0.003722,-0.025628,-0.027375
1259,-0.003650,-0.025126,-0.026840
1260,-0.004440,-0.030693,-0.032781
1261,-0.004333,-0.029944,-0.031982
1262,-0.004232,-0.029231,-0.031221
1263,-0.004135,-0.028554,-0.030498
1264,-0.004043,-0.027909,-0.029809
1265,-0.003955,-0.027296,-0.029155
1266,-0.003872,-0.026712,-0.028532
1267,-0.003793,-0.026157,-0.027940
1268,-0.003718,-0.025630,-0.027376
1269,-0.003646,-0.025128,-0.026840
1270,-0.004437,-0.030694,-0.032781
1271,-0.004331,-0.029945,-0.031981
1272,-0.004229,-0.029232,-0.031221
1273,-0.004132,-0.028555,-0.030497
1274,-0.004040,-0.027910,-0.029809
1275,-0.003953,-0.027297,-0.029155
1276,-0.003870,-0.026713,-0.028532
1277,-0.003790,-0.026159,-0.027940
1278,-0.003715,-0.025631,-0.027376
1279,-0.003643,-0.025129,-0.026840
1280,-0.004460,-0.030696,-0.032828
1281,-0.004352,-0.029947,-0.032027
1282,-0.004249,-0.029235,-0.031264
1283,-0.004151,-0.028557,-0.030539
1284,-0.004058,-0.027912,-0.029849
1285,-0.003970,-0.027299,-0.029192
1286,-0.003886,-0.026715,-0.028568
1287,-0.003806,-0.026161,-0.027974
1288,-0.003729,-0.025633,-0.027409
1289,-0.003657,-0.025131,-0.026872
1290,-0.004456,-0.030698,-0.032835
1291,-0.004348,-0.029948,-0.032033
1292,-0.004245,-0.029236,-0.031271
1293,-0.004147,-0.028558,-0.030545
1294,-0.004055,-0.027913,-0.029855
1295,-0.003966,-0.027300,-0.029198
1296,-0.003882,-0.026717,-0.028574
1297,-0.003802,-0.026162,-0.027980
1298,-0.003726,-0.025634,-0.027414
1299,-0.003654,-0.025132,-0.026877
1300,-0.004440,-0.030698,-0.032816
1301,-0.004333,-0.029949,-0.032015
1302,-0.004231,-0.029236,-0.031253
1303,-0.004134,-0.028559,-0.030528
1304,-0.004042,-0.027914,-0.029839
1305,-0.003954,-0.027301,-0.029183
1306,-0.003870,-0.026717,-0.028560
1307,-0.003791,-0.026162,-0.027966
1308,-0.003715,-0.025635,-0.027402
1309,-0.003643,-0.025133,-0.026865
1310,-0.004427,-0.030698,-0.032790
1311,-0.004321,-0.029949,-0.031990
1312,-0.004219,-0.029237,-0.031230
1313,-0.004123,-0.028559,-0.030506
1314,-0.004031,-0.027915,-0.029818
1315,-0.003943,-0.027301,-0.029163
1316,-0.003860,-0.026718,-0.028540
1317,-0.003781,-0.026163,-0.027948
1318,-0.003706,-0.025635,-0.027385
1319,-0.003634,-0.025133,-0.026849
1320,-0.004473,-0.030702,-0.032885
1321,-0.004364,-0.029953,-0.032081
1322,-0.004261,-0.029240,-0.031316
1323,-0.004162,-0.028562,-0.030589
1324,-0.004068,-0.027918,-0.029897
1325,-0.003979,-0.027304,-0.029238
1326,-0.003894,-0.026721,-0.028612
1327,-0.003813,-0.026166,-0.028016
1328,-0.003737,-0.025638,-0.027450
1329,-0.003663,-0.025136,-0.026911
1330,-0.004423,-0.030700,-0.032796
1331,-0.004316,-0.029951,-0.031996
1332,-0.004215,-0.029239,-0.031236
1333,-0.004118,-0.028561,-0.030512
1334,-0.004026,-0.027916,-0.029824
1335,-0.003939,-0.027303,-0.029169
1336,-0.003856,-0.026720,-0.028546
1337,-0.003777,-0.026165,-0.027954
1338,-0.003702,-0.025637,-0.027390
1339,-0.003630,-0.025135,-0.026854
1340,-0.004426,-0.030701,-0.032791
1341,-0.004319,-0.029952,-0.031992
1342,-0.004217,-0.029239,-0.031231
1343,-0.004121,-0.028561,-0.030508
1344,-0.004029,-0.027917,-0.029820
1345,-0.003941,-0.027303,-0.029165
1346,-0.003858,-0.026720,-0.028543
1347,-0.003779,-0.026165,-0.027950
1348,-0.003703,-0.025638,-0.027387
1349,-0.003631,-0.025135,-0.026851
1350,-0.004425,-0.030701,-0.032789
1351,-0.004318,-0.029952,-0.031990
1352,-0.004216,-0.029240,-0.031229
1353,-0.004119,-0.028562,-0.030506
1354,-0.004027,-0.027918,-0.029818
1355,-0.003940,-0.027304,-0.029163
1356,-0.003856,-0.026721,-0.028541
1357,-0.003777,-0.026166,-0.027949
1358,-0.003702,-0.025638,-0.027385
1359,-0.003630,-0.025136,-0.026849
1360,-0.004457,-0.030704,-0.032854
1361,-0.004348,-0.029955,-0.032051
1362,-0.004245,-0.029242,-0.031288
1363,-0.004147,-0.028565,-0.030562
1364,-0.004054,-0.027920,-0.029871
1365,-0.003965,-0.027307,-0.029214
1366,-0.003880,-0.026723,-0.028589
1367,-0.003800,-0.026168,-0.027995
1368,-0.003723,-0.025640,-0.027429
1369,-0.003650,-0.025138,-0.026892
1370,-0.004444,-0.030704,-0.032839
1371,-0.004336,-0.029955,-0.032037
1372,-0.004233,-0.029243,-0.031275
1373,-0.004135,-0.028565,-0.030550
1374,-0.004042,-0.027920,-0.029860
1375,-0.003954,-0.027307,-0.029203
1376,-0.003870,-0.026724,-0.028579
1377,-0.003790,-0.026169,-0.027985
