step,m_k0,m_k1,m_k2
698,-0.021118,-0.026527,-0.021018
699,-0.020697,-0.026000,-0.020600
700,-0.025374,-0.031873,-0.025253
701,-0.024747,-0.031085,-0.024630
702,-0.024150,-0.030337,-0.024036
703,-0.023583,-0.029624,-0.023472
704,-0.023043,-0.028946,-0.022935
705,-0.022529,-0.028302,-0.022425
706,-0.022041,-0.027688,-0.021939
707,-0.021576,-0.027105,-0.021477
708,-0.021134,-0.026550,-0.021038
709,-0.020714,-0.026023,-0.020620
710,-0.025393,-0.031893,-0.025270
711,-0.024765,-0.031106,-0.024646
712,-0.024169,-0.030357,-0.024053
713,-0.023601,-0.029645,-0.023489
714,-0.023061,-0.028967,-0.022952
715,-0.022547,-0.028322,-0.022441
716,-0.022059,-0.027709,-0.021955
717,-0.021594,-0.027126,-0.021493
718,-0.021152,-0.026571,-0.021054
719,-0.020732,-0.026043,-0.020636
720,-0.025418,-0.031909,-0.025276
721,-0.024790,-0.031122,-0.024653
722,-0.024193,-0.030373,-0.024060
723,-0.023625,-0.029661,-0.023496
724,-0.023085,-0.028984,-0.022960
725,-0.022571,-0.028339,-0.022450
726,-0.022082,-0.027726,-0.021964
727,-0.021617,-0.027143,-0.021503
728,-0.021175,-0.026588,-0.021063
729,-0.020754,-0.026060,-0.020646
730,-0.025435,-0.031928,-0.025289
731,-0.024808,-0.031140,-0.024666
732,-0.024211,-0.030392,-0.024073
733,-0.023643,-0.029679,-0.023509
734,-0.023102,-0.029002,-0.022973
735,-0.022588,-0.028357,-0.022463
736,-0.022099,-0.027744,-0.021977
737,-0.021634,-0.027161,-0.021516
738,-0.021192,-0.026606,-0.021076
739,-0.020771,-0.026079,-0.020659
740,-0.025442,-0.031949,-0.025312
741,-0.024815,-0.031161,-0.024689
742,-0.024218,-0.030412,-0.024095
743,-0.023650,-0.029700,-0.023531
744,-0.023110,-0.029022,-0.022994
745,-0.022597,-0.028378,-0.022484
746,-0.022108,-0.027764,-0.021998
747,-0.021643,-0.027181,-0.021536
748,-0.021201,-0.026626,-0.021096
749,-0.020781,-0.026099,-0.020678
750,-0.025466,-0.031962,-0.025315
751,-0.024838,-0.031174,-0.024691
752,-0.024241,-0.030426,-0.024099
753,-0.023673,-0.029713,-0.023535
754,-0.023132,-0.029036,-0.022998
755,-0.022618,-0.028391,-0.022488
756,-0.022129,-0.027778,-0.022003
757,-0.021664,-0.027195,-0.021541
758,-0.021222,-0.026641,-0.021102
759,-0.020801,-0.026113,-0.020685
760,-0.025471,-0.031981,-0.025337
761,-0.024843,-0.031194,-0.024713
762,-0.024246,-0.030445,-0.024120
763,-0.023679,-0.029732,-0.023556
764,-0.023139,-0.029055,-0.023019
765,-0.022625,-0.028410,-0.022508
766,-0.022137,-0.027797,-0.022023
767,-0.021672,-0.027214,-0.021561
768,-0.021230,-0.026659,-0.021121
769,-0.020809,-0.026131,-0.020703
770,-0.025488,-0.031994,-0.025345
771,-0.024860,-0.031207,-0.024721
772,-0.024263,-0.030458,-0.024128
773,-0.023696,-0.029746,-0.023564
774,-0.023155,-0.029068,-0.023028
775,-0.022642,-0.028424,-0.022517
776,-0.022153,-0.027811,-0.022032
777,-0.021688,-0.027228,-0.021570
778,-0.021246,-0.026673,-0.021130
779,-0.020825,-0.026145,-0.020712
780,-0.025506,-0.032006,-0.025349
781,-0.024878,-0.031219,-0.024726
782,-0.024281,-0.030470,-0.024133
783,-0.023713,-0.029758,-0.023569
784,-0.023172,-0.029081,-0.023033
785,-0.022658,-0.028436,-0.022523
786,-0.022169,-0.027823,-0.022038
787,-0.021704,-0.027240,-0.021576
788,-0.021262,-0.026686,-0.021137
789,-0.020841,-0.026158,-0.020719
790,-0.025517,-0.032020,-0.025361
791,-0.024889,-0.031233,-0.024738
792,-0.024292,-0.030485,-0.024145
793,-0.023724,-0.029772,-0.023581
794,-0.023183,-0.029095,-0.023045
795,-0.022669,-0.028450,-0.022535
796,-0.022180,-0.027837,-0.022049
797,-0.021715,-0.027254,-0.021588
798,-0.021273,-0.026700,-0.021148
799,-0.020852,-0.026172,-0.020731
800,-0.025530,-0.032033,-0.025369
801,-0.024902,-0.031245,-0.024746
802,-0.024305,-0.030497,-0.024153
803,-0.023737,-0.029785,-0.023589
804,-0.023196,-0.029107,-0.023053
805,-0.022682,-0.028463,-0.022543
806,-0.022193,-0.027850,-0.022058
807,-0.021728,-0.027267,-0.021596
808,-0.021286,-0.026712,-0.021157
809,-0.020865,-0.026184,-0.020739
810,-0.025541,-0.032044,-0.025378
811,-0.024913,-0.031257,-0.024755
812,-0.024316,-0.030509,-0.024162
813,-0.023748,-0.029797,-0.023598
814,-0.023207,-0.029119,-0.023062
815,-0.022693,-0.028475,-0.022552
816,-0.022204,-0.027862,-0.022066
817,-0.021739,-0.027279,-0.021605
818,-0.021297,-0.026724,-0.021166
819,-0.020876,-0.026196,-0.020748
820,-0.025551,-0.032056,-0.025386
821,-0.024923,-0.031269,-0.024763
822,-0.024326,-0.030521,-0.024170
823,-0.023758,-0.029808,-0.023607
824,-0.023217,-0.029131,-0.023070
825,-0.022703,-0.028486,-0.022560
826,-0.022214,-0.027873,-0.022075
827,-0.021749,-0.027290,-0.021613
828,-0.021307,-0.026736,-0.021174
829,-0.020886,-0.026208,-0.020757
830,-0.025561,-0.032067,-0.025393
831,-0.024933,-0.031280,-0.024770
832,-0.024336,-0.030531,-0.024178
833,-0.023768,-0.029819,-0.023614
834,-0.023227,-0.029141,-0.023078
835,-0.022713,-0.028497,-0.022568
836,-0.022224,-0.027884,-0.022082
837,-0.021759,-0.027301,-0.021621
838,-0.021317,-0.026746,-0.021182
839,-0.020896,-0.026219,-0.020764
840,-0.025570,-0.032077,-0.025401
841,-0.024942,-0.031290,-0.024778
842,-0.024345,-0.030542,-0.024185
843,-0.023777,-0.029829,-0.023621
844,-0.023236,-0.029152,-0.023085
845,-0.022722,-0.028508,-0.022575
846,-0.022233,-0.027895,-0.022090
847,-0.021768,-0.027311,-0.021628
848,-0.021326,-0.026757,-0.021189
849,-0.020905,-0.026229,-0.020772
850,-0.025574,-0.032089,-0.025414
851,-0.024946,-0.031302,-0.024790
852,-0.024349,-0.030553,-0.024198
853,-0.023781,-0.029841,-0.023634
854,-0.023241,-0.029163,-0.023097
855,-0.022727,-0.028519,-0.022587
856,-0.022239,-0.027906,-0.022101
857,-0.021774,-0.027323,-0.021640
858,-0.021331,-0.026768,-0.021201
859,-0.020911,-0.026240,-0.020783
860,-0.025586,-0.032097,-0.025417
861,-0.024958,-0.031310,-0.024794
862,-0.024361,-0.030561,-0.024202
863,-0.023793,-0.029849,-0.023638
864,-0.023253,-0.029172,-0.023101
865,-0.022739,-0.028527,-0.022591
866,-0.022250,-0.027914,-0.022106
867,-0.021785,-0.027331,-0.021644
868,-0.021342,-0.026776,-0.021205
869,-0.020922,-0.026249,-0.020788
870,-0.025591,-0.032107,-0.025428
871,-0.024963,-0.031320,-0.024805
872,-0.024366,-0.030571,-0.024212
873,-0.023798,-0.029859,-0.023648
874,-0.023258,-0.029182,-0.023112
875,-0.022744,-0.028537,-0.022601
876,-0.022255,-0.027924,-0.022116
877,-0.021790,-0.027341,-0.021654
878,-0.021348,-0.026786,-0.021215
879,-0.020927,-0.026259,-0.020797
880,-0.025604,-0.032113,-0.025429
881,-0.024976,-0.031326,-0.024806
882,-0.024379,-0.030578,-0.024213
883,-0.023811,-0.029866,-0.023650
884,-0.023270,-0.029188,-0.023113
885,-0.022756,-0.028544,-0.022603
886,-0.022267,-0.027931,-0.022118
887,-0.021802,-0.027348,-0.021656
888,-0.021359,-0.026793,-0.021217
889,-0.020939,-0.026266,-0.020800
890,-0.025612,-0.032121,-0.025435
891,-0.024984,-0.031334,-0.024812
892,-0.024386,-0.030586,-0.024219
893,-0.023818,-0.029874,-0.023655
894,-0.023278,-0.029196,-0.023119
895,-0.022764,-0.028552,-0.022609
896,-0.022275,-0.027939,-0.022124
897,-0.021809,-0.027356,-0.021662
898,-0.021367,-0.026801,-0.021223
899,-0.020946,-0.026274,-0.020806
900,-0.025102,-0.032349,-0.026059
901,-0.024498,-0.031552,-0.025407
902,-0.023924,-0.030793,-0.024787
903,-0.023377,-0.030072,-0.024198
904,-0.022858,-0.029386,-0.023637
905,-0.022363,-0.028733,-0.023103
906,-0.021893,-0.028112,-0.022595
907,-0.021445,-0.027522,-0.022113
908,-0.021020,-0.026960,-0.021653
909,-0.020615,-0.026425,-0.021216
910,-0.025621,-0.032139,-0.025483
911,-0.024992,-0.031353,-0.024860
912,-0.024394,-0.030604,-0.024266
913,-0.023825,-0.029893,-0.023702
914,-0.023284,-0.029215,-0.023166
915,-0.022769,-0.028571,-0.022655
916,-0.022279,-0.027959,-0.022170
917,-0.021813,-0.027376,-0.021708
918,-0.021370,-0.026821,-0.021269
919,-0.020949,-0.026294,-0.020851
920,-0.025616,-0.032142,-0.025459
921,-0.024988,-0.031356,-0.024837
922,-0.024390,-0.030607,-0.024245
923,-0.023822,-0.029896,-0.023682
924,-0.023281,-0.029219,-0.023146
925,-0.022767,-0.028575,-0.022637
926,-0.022277,-0.027962,-0.022153
927,-0.021812,-0.027380,-0.021692
928,-0.021369,-0.026825,-0.021253
929,-0.020948,-0.026298,-0.020836
930,-0.025621,-0.032149,-0.025462
931,-0.024993,-0.031363,-0.024839
932,-0.024395,-0.030614,-0.024248
933,-0.023827,-0.029903,-0.023685
934,-0.023286,-0.029225,-0.023149
935,-0.022772,-0.028581,-0.022640
936,-0.022283,-0.027969,-0.022155
937,-0.021818,-0.027386,-0.021695
938,-0.021375,-0.026832,-0.021256
939,-0.020954,-0.026305,-0.020839
940,-0.025570,-0.032180,-0.025532
941,-0.024944,-0.031392,-0.024907
942,-0.024349,-0.030643,-0.024312
943,-0.023783,-0.029930,-0.023746
944,-0.023245,-0.029252,-0.023208
945,-0.022733,-0.028607,-0.022696
946,-0.022246,-0.027993,-0.022209
947,-0.021783,-0.027410,-0.021746
948,-0.021342,-0.026855,-0.021305
949,-0.020923,-0.026327,-0.020886
950,-0.025583,-0.032185,-0.025537
951,-0.024957,-0.031397,-0.024912
952,-0.024362,-0.030648,-0.024317
953,-0.023795,-0.029935,-0.023752
954,-0.023257,-0.029257,-0.023213
955,-0.022744,-0.028612,-0.022702
956,-0.022257,-0.027999,-0.022215
957,-0.021793,-0.027415,-0.021751
958,-0.021352,-0.026860,-0.021311
959,-0.020933,-0.026332,-0.020892
960,-0.025602,-0.032186,-0.025534
961,-0.024976,-0.031398,-0.024909
962,-0.024380,-0.030649,-0.024315
963,-0.023813,-0.029937,-0.023749
964,-0.023274,-0.029259,-0.023212
965,-0.022761,-0.028614,-0.022700
966,-0.022273,-0.028001,-0.022213
967,-0.021808,-0.027417,-0.021750
968,-0.021367,-0.026862,-0.021310
969,-0.020947,-0.026335,-0.020891
970,-0.025613,-0.032189,-0.025537
971,-0.024986,-0.031402,-0.024912
972,-0.024390,-0.030653,-0.024318
973,-0.023823,-0.029940,-0.023753
974,-0.023283,-0.029263,-0.023215
975,-0.022770,-0.028618,-0.022703
976,-0.022282,-0.028005,-0.022217
977,-0.021818,-0.027421,-0.021754
978,-0.021376,-0.026867,-0.021313
979,-0.020956,-0.026339,-0.020895
980,-0.025654,-0.032180,-0.025503
981,-0.025025,-0.031393,-0.024880
982,-0.024427,-0.030645,-0.024288
983,-0.023859,-0.029933,-0.023724
984,-0.023318,-0.029256,-0.023188
985,-0.022803,-0.028612,-0.022678
986,-0.022314,-0.027999,-0.022192
987,-0.021848,-0.027416,-0.021731
988,-0.021405,-0.026862,-0.021292
989,-0.020984,-0.026334,-0.020874
990,-0.025659,-0.032184,-0.025506
991,-0.025031,-0.031397,-0.024883
992,-0.024433,-0.030649,-0.024290
993,-0.023864,-0.029937,-0.023726
994,-0.023323,-0.029260,-0.023190
995,-0.022809,-0.028616,-0.022680
996,-0.022319,-0.028003,-0.022195
997,-0.021854,-0.027420,-0.021733
998,-0.021411,-0.026866,-0.021294
999,-0.020990,-0.026338,-0.020876
1000,-0.025665,-0.032188,-0.025508
1001,-0.025036,-0.031402,-0.024885
1002,-0.024438,-0.030653,-0.024292
1003,-0.023870,-0.029941,-0.023729
1004,-0.023329,-0.029264,-0.023192
1005,-0.022814,-0.028620,-0.022682
1006,-0.022325,-0.028007,-0.022197
1007,-0.021859,-0.027424,-0.021735
1008,-0.021416,-0.026870,-0.021296
1009,-0.020995,-0.026343,-0.020879
1010,-0.025670,-0.032192,-0.025509
1011,-0.025041,-0.031405,-0.024886
1012,-0.024444,-0.030657,-0.024294
1013,-0.023875,-0.029945,-0.023730
1014,-0.023334,-0.029268,-0.023194
1015,-0.022819,-0.028624,-0.022684
1016,-0.022330,-0.028011,-0.022198
1017,-0.021864,-0.027428,-0.021737
1018,-0.021422,-0.026874,-0.021298
1019,-0.021000,-0.026346,-0.020880
1020,-0.025670,-0.032197,-0.025517
1021,-0.025042,-0.031410,-0.024894
1022,-0.024444,-0.030662,-0.024301
1023,-0.023876,-0.029950,-0.023737
1024,-0.023335,-0.029273,-0.023201
1025,-0.022821,-0.028628,-0.022690
1026,-0.022331,-0.028016,-0.022205
1027,-0.021866,-0.027433,-0.021743
1028,-0.021423,-0.026878,-0.021304
1029,-0.021002,-0.026351,-0.020886
1030,-0.025680,-0.032197,-0.025509
1031,-0.025052,-0.031410,-0.024886
1032,-0.024454,-0.030662,-0.024294
1033,-0.023885,-0.029950,-0.023730
1034,-0.023344,-0.029273,-0.023194
1035,-0.022830,-0.028629,-0.022684
1036,-0.022340,-0.028016,-0.022199
1037,-0.021875,-0.027434,-0.021738
1038,-0.021432,-0.026879,-0.021299
1039,-0.021010,-0.026352,-0.020881
1040,-0.025683,-0.032198,-0.025503
1041,-0.025055,-0.031412,-0.024881
1042,-0.024457,-0.030664,-0.024289
1043,-0.023888,-0.029952,-0.023725
1044,-0.023347,-0.029275,-0.023190
1045,-0.022833,-0.028631,-0.022680
1046,-0.022344,-0.028018,-0.022195
1047,-0.021878,-0.027436,-0.021734
1048,-0.021435,-0.026881,-0.021295
1049,-0.021014,-0.026354,-0.020878
1050,-0.025339,-0.032349,-0.025915
1051,-0.024727,-0.031555,-0.025273
1052,-0.024144,-0.030801,-0.024663
1053,-0.023590,-0.030083,-0.024083
1054,-0.023063,-0.029400,-0.023531
1055,-0.022562,-0.028750,-0.023005
1056,-0.022085,-0.028132,-0.022506
1057,-0.021632,-0.027544,-0.022030
1058,-0.021200,-0.026985,-0.021578
1059,-0.020790,-0.026454,-0.021148
1060,-0.025691,-0.032209,-0.025541
1061,-0.025062,-0.031422,-0.024917
1062,-0.024463,-0.030674,-0.024325
1063,-0.023894,-0.029962,-0.023761
1064,-0.023353,-0.029286,-0.023224
1065,-0.022837,-0.028642,-0.022714
1066,-0.022348,-0.028029,-0.022229
1067,-0.021881,-0.027446,-0.021767
1068,-0.021438,-0.026892,-0.021328
1069,-0.021016,-0.026365,-0.020910
1070,-0.025693,-0.032210,-0.025534
1071,-0.025064,-0.031423,-0.024911
1072,-0.024466,-0.030675,-0.024319
1073,-0.023897,-0.029964,-0.023755
1074,-0.023356,-0.029287,-0.023219
1075,-0.022841,-0.028643,-0.022709
1076,-0.022351,-0.028030,-0.022224
1077,-0.021885,-0.027448,-0.021762
1078,-0.021442,-0.026894,-0.021323
1079,-0.021020,-0.026366,-0.020906
1080,-0.025696,-0.032211,-0.025528
1081,-0.025067,-0.031424,-0.024906
1082,-0.024469,-0.030676,-0.024314
1083,-0.023900,-0.029965,-0.023750
1084,-0.023359,-0.029288,-0.023214
1085,-0.022844,-0.028644,-0.022705
1086,-0.022354,-0.028032,-0.022220
1087,-0.021888,-0.027449,-0.021758
1088,-0.021445,-0.026895,-0.021320
1089,-0.021023,-0.026368,-0.020902
1090,-0.025700,-0.032213,-0.025528
1091,-0.025071,-0.031426,-0.024905
1092,-0.024473,-0.030678,-0.024313
1093,-0.023904,-0.029967,-0.023750
1094,-0.023362,-0.029290,-0.023214
1095,-0.022848,-0.028646,-0.022704
1096,-0.022358,-0.028034,-0.022219
1097,-0.021892,-0.027451,-0.021758
1098,-0.021449,-0.026897,-0.021319
1099,-0.021027,-0.026370,-0.020902
1100,-0.025704,-0.032215,-0.025528
1101,-0.025075,-0.031428,-0.024905
1102,-0.024477,-0.030680,-0.024313
1103,-0.023908,-0.029969,-0.023750
1104,-0.023366,-0.029292,-0.023214
1105,-0.022852,-0.028648,-0.022704
1106,-0.022362,-0.028036,-0.022219
1107,-0.021896,-0.027453,-0.021758
1108,-0.021453,-0.026899,-0.021319
1109,-0.021032,-0.026372,-0.020902
1110,-0.025700,-0.032220,-0.025537
1111,-0.025072,-0.031433,-0.024914
1112,-0.024474,-0.030685,-0.024321
1113,-0.023906,-0.029973,-0.023758
1114,-0.023365,-0.029296,-0.023222
1115,-0.022850,-0.028652,-0.022711
1116,-0.022361,-0.028040,-0.022226
1117,-0.021895,-0.027457,-0.021765
1118,-0.021452,-0.026903,-0.021326
1119,-0.021031,-0.026376,-0.020908
1120,-0.025678,-0.032233,-0.025568
1121,-0.025050,-0.031446,-0.024944
1122,-0.024454,-0.030697,-0.024350
1123,-0.023886,-0.029985,-0.023785
1124,-0.023346,-0.029307,-0.023247
1125,-0.022833,-0.028663,-0.022736
1126,-0.022344,-0.028050,-0.022250
1127,-0.021880,-0.027467,-0.021787
1128,-0.021438,-0.026912,-0.021347
1129,-0.021017,-0.026385,-0.020929
1130,-0.025716,-0.032221,-0.025535
1131,-0.025087,-0.031435,-0.024913
1132,-0.024489,-0.030686,-0.024320
1133,-0.023920,-0.029975,-0.023757
1134,-0.023378,-0.029298,-0.023221
1135,-0.022864,-0.028654,-0.022711
1136,-0.022374,-0.028042,-0.022226
1137,-0.021908,-0.027459,-0.021764
1138,-0.021465,-0.026905,-0.021325
1139,-0.021043,-0.026378,-0.020908
1140,-0.025719,-0.032222,-0.025533
1141,-0.025090,-0.031436,-0.024911
1142,-0.024492,-0.030688,-0.024318
1143,-0.023923,-0.029976,-0.023755
1144,-0.023382,-0.029299,-0.023219
1145,-0.022867,-0.028655,-0.022709
1146,-0.022377,-0.028043,-0.022224
1147,-0.021911,-0.027460,-0.021763
1148,-0.021468,-0.026906,-0.021324
1149,-0.021046,-0.026379,-0.020907
1150,-0.025716,-0.032226,-0.025540
1151,-0.025088,-0.031439,-0.024917
1152,-0.024490,-0.030691,-0.024324
1153,-0.023921,-0.029979,-0.023760
1154,-0.023380,-0.029302,-0.023224
1155,-0.022865,-0.028659,-0.022714
1156,-0.022376,-0.028046,-0.022229
1157,-0.021910,-0.027463,-0.021767
1158,-0.021467,-0.026909,-0.021328
1159,-0.021046,-0.026382,-0.020911
1160,-0.025725,-0.032224,-0.025532
1161,-0.025096,-0.031438,-0.024909
1162,-0.024498,-0.030690,-0.024317
1163,-0.023929,-0.029978,-0.023754
1164,-0.023388,-0.029301,-0.023218
1165,-0.022873,-0.028658,-0.022708
1166,-0.022383,-0.028045,-0.022223
1167,-0.021917,-0.027463,-0.021762
1168,-0.021474,-0.026908,-0.021323
1169,-0.021053,-0.026381,-0.020906
1170,-0.025728,-0.032225,-0.025530
1171,-0.025099,-0.031439,-0.024908
1172,-0.024501,-0.030691,-0.024315
1173,-0.023932,-0.029979,-0.023752
1174,-0.023391,-0.029302,-0.023216
1175,-0.022876,-0.028658,-0.022707
1176,-0.022386,-0.028046,-0.022222
1177,-0.021920,-0.027463,-0.021761
1178,-0.021477,-0.026909,-0.021322
1179,-0.021056,-0.026382,-0.020905
1180,-0.025730,-0.032226,-0.025529
1181,-0.025102,-0.031440,-0.024907
1182,-0.024503,-0.030692,-0.024315
1183,-0.023934,-0.029980,-0.023751
1184,-0.023393,-0.029303,-0.023216
1185,-0.022878,-0.028660,-0.022706
1186,-0.022389,-0.028047,-0.022221
1187,-0.021923,-0.027465,-0.021760
1188,-0.021480,-0.026910,-0.021321
1189,-0.021058,-0.026383,-0.020904
1190,-0.025724,-0.032231,-0.025539
1191,-0.025096,-0.031444,-0.024916
1192,-0.024498,-0.030696,-0.024324
1193,-0.023929,-0.029984,-0.023760
1194,-0.023388,-0.029307,-0.023224
1195,-0.022874,-0.028663,-0.022714
1196,-0.022385,-0.028051,-0.022229
1197,-0.021919,-0.027468,-0.021767
1198,-0.021476,-0.026914,-0.021328
1199,-0.021055,-0.026387,-0.020911
1200,-0.025581,-0.032293,-0.025710
1201,-0.024960,-0.031504,-0.025079
1202,-0.024368,-0.030753,-0.024479
1203,-0.023806,-0.030039,-0.023908
1204,-0.023271,-0.029359,-0.023365
1205,-0.022762,-0.028713,-0.022849
1206,-0.022278,-0.028098,-0.022357
1207,-0.021817,-0.027514,-0.021890
1208,-0.021379,-0.026957,-0.021445
1209,-0.020962,-0.026428,-0.021023
1210,-0.025741,-0.032233,-0.025553
1211,-0.025111,-0.031446,-0.024930
1212,-0.024513,-0.030698,-0.024337
1213,-0.023943,-0.029987,-0.023773
1214,-0.023402,-0.029310,-0.023237
1215,-0.022887,-0.028666,-0.022726
1216,-0.022396,-0.028054,-0.022241
1217,-0.021930,-0.027471,-0.021779
1218,-0.021487,-0.026917,-0.021340
1219,-0.021065,-0.026390,-0.020922
1220,-0.025740,-0.032235,-0.025557
1221,-0.025111,-0.031448,-0.024934
1222,-0.024512,-0.030700,-0.024341
1223,-0.023943,-0.029989,-0.023777
1224,-0.023402,-0.029312,-0.023240
1225,-0.022887,-0.028668,-0.022730
1226,-0.022397,-0.028055,-0.022244
1227,-0.021931,-0.027473,-0.021782
1228,-0.021488,-0.026919,-0.021343
1229,-0.021066,-0.026391,-0.020925
1230,-0.025747,-0.032233,-0.025551
1231,-0.025118,-0.031447,-0.024928
1232,-0.024519,-0.030699,-0.024335
1233,-0.023950,-0.029988,-0.023771
1234,-0.023408,-0.029311,-0.023235
1235,-0.022893,-0.028667,-0.022725
1236,-0.022403,-0.028055,-0.022240
1237,-0.021937,-0.027472,-0.021778
1238,-0.021493,-0.026918,-0.021339
1239,-0.021071,-0.026391,-0.020921
1240,-0.025750,-0.032233,-0.025549
1241,-0.025121,-0.031447,-0.024926
1242,-0.024522,-0.030699,-0.024334
1243,-0.023953,-0.029988,-0.023770
1244,-0.023411,-0.029311,-0.023234
1245,-0.022896,-0.028667,-0.022724
1246,-0.022406,-0.028055,-0.022238
1247,-0.021940,-0.027472,-0.021777
1248,-0.021496,-0.026918,-0.021338
1249,-0.021074,-0.026391,-0.020920
1250,-0.025752,-0.032234,-0.025547
1251,-0.025122,-0.031447,-0.024924
1252,-0.024524,-0.030699,-0.024331
1253,-0.023955,-0.029988,-0.023768
1254,-0.023413,-0.029311,-0.023231
1255,-0.022898,-0.028667,-0.022721
1256,-0.022408,-0.028055,-0.022236
1257,-0.021942,-0.027472,-0.021775
1258,-0.021498,-0.026918,-0.021336
1259,-0.021076,-0.026391,-0.020918
1260,-0.025751,-0.032235,-0.025550
1261,-0.025122,-0.031448,-0.024927
1262,-0.024524,-0.030700,-0.024334
1263,-0.023955,-0.029989,-0.023770
1264,-0.023413,-0.029312,-0.023234
1265,-0.022898,-0.028668,-0.022724
1266,-0.022408,-0.028056,-0.022239
1267,-0.021942,-0.027473,-0.021777
1268,-0.021499,-0.026919,-0.021338
1269,-0.021077,-0.026392,-0.020921
1270,-0.025758,-0.032233,-0.025542
1271,-0.025128,-0.031446,-0.024919
1272,-0.024530,-0.030698,-0.024327
1273,-0.023960,-0.029987,-0.023764
1274,-0.023419,-0.029310,-0.023228
1275,-0.022904,-0.028667,-0.022718
1276,-0.022414,-0.028054,-0.022233
1277,-0.021947,-0.027472,-0.021772
1278,-0.021504,-0.026918,-0.021333
1279,-0.021082,-0.026391,-0.020916
1280,-0.025760,-0.032232,-0.025539
1281,-0.025130,-0.031446,-0.024917
1282,-0.024532,-0.030698,-0.024325
1283,-0.023962,-0.029987,-0.023761
1284,-0.023421,-0.029310,-0.023226
1285,-0.022906,-0.028667,-0.022716
1286,-0.022416,-0.028054,-0.022231
1287,-0.021949,-0.027472,-0.021770
1288,-0.021506,-0.026918,-0.021331
1289,-0.021084,-0.026391,-0.020914
1290,-0.025762,-0.032232,-0.025537
1291,-0.025133,-0.031446,-0.024915
1292,-0.024534,-0.030698,-0.024323
1293,-0.023965,-0.029987,-0.023760
1294,-0.023423,-0.029310,-0.023224
1295,-0.022908,-0.028667,-0.022714
1296,-0.022418,-0.028054,-0.022229
1297,-0.021952,-0.027472,-0.021768
1298,-0.021508,-0.026918,-0.021329
1299,-0.021086,-0.026391,-0.020912
1300,-0.025764,-0.032232,-0.025537
1301,-0.025135,-0.031446,-0.024914
1302,-0.024537,-0.030698,-0.024322
1303,-0.023967,-0.029987,-0.023759
1304,-0.023426,-0.029310,-0.023223
1305,-0.022910,-0.028667,-0.022713
1306,-0.022420,-0.028054,-0.022228
1307,-0.021954,-0.027472,-0.021767
1308,-0.021511,-0.026918,-0.021329
1309,-0.021089,-0.026391,-0.020911
1310,-0.025767,-0.032231,-0.025534
1311,-0.025138,-0.031445,-0.024912
1312,-0.024539,-0.030698,-0.024320
1313,-0.023970,-0.029986,-0.023756
1314,-0.023428,-0.029310,-0.023221
1315,-0.022913,-0.028666,-0.022711
1316,-0.022423,-0.028054,-0.022226
1317,-0.021956,-0.027472,-0.021765
1318,-0.021513,-0.026918,-0.021327
1319,-0.021091,-0.026391,-0.020910
1320,-0.025769,-0.032231,-0.025533
1321,-0.025140,-0.031445,-0.024910
1322,-0.024541,-0.030697,-0.024318
1323,-0.023972,-0.029986,-0.023755
1324,-0.023430,-0.029310,-0.023220
1325,-0.022915,-0.028666,-0.022710
1326,-0.022425,-0.028054,-0.022225
1327,-0.021958,-0.027472,-0.021764
1328,-0.021515,-0.026918,-0.021326
1329,-0.021093,-0.026391,-0.020909
1330,-0.025770,-0.032231,-0.025530
1331,-0.025141,-0.031445,-0.024907
1332,-0.024542,-0.030697,-0.024316
1333,-0.023973,-0.029986,-0.023753
1334,-0.023431,-0.029309,-0.023217
1335,-0.022916,-0.028666,-0.022708
1336,-0.022426,-0.028054,-0.022223
1337,-0.021960,-0.027471,-0.021762
1338,-0.021516,-0.026918,-0.021324
1339,-0.021094,-0.026391,-0.020906
1340,-0.025771,-0.032231,-0.025526
1341,-0.025142,-0.031445,-0.024904
1342,-0.024543,-0.030697,-0.024312
1343,-0.023974,-0.029986,-0.023750
1344,-0.023432,-0.029309,-0.023214
1345,-0.022917,-0.028666,-0.022705
1346,-0.022427,-0.028053,-0.022220
1347,-0.021961,-0.027471,-0.021759
1348,-0.021517,-0.026917,-0.021321
1349,-0.021096,-0.026390,-0.020904
1350,-0.025772,-0.032230,-0.025523
1351,-0.025142,-0.031444,-0.024901
1352,-0.024544,-0.030697,-0.024310
1353,-0.023975,-0.029985,-0.023747
1354,-0.023433,-0.029309,-0.023211
1355,-0.022918,-0.028665,-0.022702
1356,-0.022428,-0.028053,-0.022218
1357,-0.021962,-0.027471,-0.021757
1358,-0.021518,-0.026917,-0.021319
1359,-0.021097,-0.026390,-0.020902
1360,-0.025773,-0.032229,-0.025518
1361,-0.025143,-0.031443,-0.024896
1362,-0.024545,-0.030695,-0.024305
1363,-0.023976,-0.029984,-0.023742
1364,-0.023434,-0.029308,-0.023207
1365,-0.022919,-0.028664,-0.022698
1366,-0.022429,-0.028052,-0.022214
1367,-0.021963,-0.027470,-0.021753
1368,-0.021520,-0.026916,-0.021315
1369,-0.021098,-0.026389,-0.020898
1370,-0.025773,-0.032228,-0.025513
1371,-0.025144,-0.031442,-0.024892
1372,-0.024546,-0.030695,-0.024300
1373,-0.023977,-0.029983,-0.023738
1374,-0.023435,-0.029307,-0.023203
1375,-0.022920,-0.028664,-0.022694
1376,-0.022430,-0.028052,-0.022210
1377,-0.021964,-0.027469,-0.021749
