gen,best_in_gen,best_so_far,mean_fitness,elapsed_sec
89,0.015265,0.012640,0.018137,2648.2
90,0.015412,0.012640,0.018897,2677.5
91,0.014933,0.012640,0.018991,2706.9
92,0.015366,0.012640,0.018784,2736.2
93,0.015002,0.012640,0.018437,2765.5
94,0.015533,0.012640,0.018871,2794.8
95,0.015565,0.012640,0.019273,2824.2
96,0.014786,0.012640,0.018729,2853.5
97,0.014165,0.012640,0.019080,2882.8
98,0.013487,0.012640,0.018466,2912.1
99,0.014645,0.012640,0.018896,2941.5
100,0.015252,0.012640,0.018474,2970.8
101,0.015561,0.012640,0.018827,3000.1
102,0.012938,0.012640,0.018906,3029.5
103,0.015332,0.012640,0.019265,3058.8
104,0.015120,0.012640,0.018425,3088.1
105,0.015714,0.012640,0.018710,3117.4
106,0.014708,0.012640,0.019102,3146.8
107,0.014892,0.012640,0.019115,3176.1
108,0.014502,0.012640,0.018974,3205.4
109,0.014202,0.012640,0.018424,3234.7
110,0.015436,0.012640,0.018901,3264.1
111,0.014908,0.012640,0.018625,3293.4
112,0.014774,0.012640,0.019177,3322.7
113,0.015497,0.012640,0.019074,3352.0
114,0.013568,0.012640,0.018775,3381.4
115,0.014642,0.012640,0.019312,3410.7
116,0.015821,0.012640,0.019020,3440.0
117,0.015185,0.012640,0.018771,3469.3
118,0.014322,0.012640,0.018992,3498.7
119,0.013784,0.012640,0.018681,3528.0
120,0.015103,0.012640,0.018916,3557.3
121,0.014313,0.012640,0.019324,3586.7
122,0.014969,0.012640,0.019181,3616.0
123,0.013686,0.012640,0.019378,3645.3
124,0.014684,0.012640,0.019022,3674.6
125,0.015765,0.012640,0.019299,3703.9
126,0.014893,0.012640,0.018932,3733.3
127,0.015180,0.012640,0.018886,3762.6
128,0.015641,0.012640,0.018866,3791.9
129,0.014322,0.012640,0.019008,3821.2
130,0.015102,0.012640,0.019094,3850.6
131,0.014933,0.012640,0.018838,3879.9
132,0.015241,0.012640,0.018760,3909.2
133,0.014993,0.012640,0.018729,3938.5
134,0.016281,0.012640,0.019172,3967.9
135,0.015884,0.012640,0.019308,3997.2
136,0.015052,0.012640,0.019226,4026.5
137,0.015532,0.012640,0.018921,4055.9
138,0.013228,0.012640,0.018728,4085.2
139,0.015459,0.012640,0.018645,4114.5
140,0.014580,0.012640,0.019357,4143.8
141,0.014899,0.012640,0.019207,4173.2
142,0.015046,0.012640,0.019144,4202.5
143,0.015723,0.012640,0.018961,4231.8
144,0.014655,0.012640,0.018942,4261.1
145,0.015662,0.012640,0.018939,4290.4
146,0.014630,0.012640,0.019249,4319.8
147,0.015913,0.012640,0.019047,4349.1
148,0.014676,0.012640,0.019196,4378.4
149,0.015792,0.012640,0.018678,4407.7
150,0.015117,0.012640,0.019022,4437.1
151,0.015457,0.012640,0.019232,4466.4
152,0.015012,0.012640,0.018966,4495.7
153,0.015723,0.012640,0.018825,4525.0
154,0.012381,0.012381,0.018676,4554.4
155,0.015295,0.012381,0.018647,4583.7
156,0.014135,0.012381,0.018881,4613.1
157,0.015656,0.012381,0.018714,4642.4
158,0.015964,0.012381,0.019845,4671.7
159,0.015084,0.012381,0.018751,4701.0
160,0.014071,0.012381,0.018591,4730.3
161,0.015445,0.012381,0.018778,4759.7
162,0.015323,0.012381,0.019066,4789.0
163,0.015628,0.012381,0.018907,4818.3
164,0.015083,0.012381,0.019203,4847.6
165,0.015328,0.012381,0.019348,4877.0
166,0.015396,0.012381,0.019194,4906.3
167,0.015232,0.012381,0.018879,4935.6
168,0.015683,0.012381,0.018885,4964.9
169,0.014580,0.012381,0.018856,4994.2
170,0.015937,0.012381,0.019100,5023.6
171,0.015323,0.012381,0.018728,5052.9
172,0.015146,0.012381,0.019128,5082.2
173,0.015055,0.012381,0.018965,5111.6
174,0.015334,0.012381,0.019215,5140.9
175,0.013697,0.012381,0.018789,5170.2
176,0.015246,0.012381,0.019716,5199.6
177,0.014185,0.012381,0.018947,5228.9
178,0.015712,0.012381,0.018937,5258.2
179,0.014582,0.012381,0.018926,5287.6
180,0.013709,0.012381,0.018329,5316.9
181,0.014741,0.012381,0.019123,5346.2
182,0.015540,0.012381,0.018555,5375.5
183,0.015648,0.012381,0.019221,5404.9
184,0.014787,0.012381,0.019233,5434.2
185,0.015079,0.012381,0.019122,5463.5
186,0.015455,0.012381,0.018803,5492.8
187,0.013250,0.012381,0.018394,5522.2
188,0.014620,0.012381,0.018931,5551.5
189,0.014883,0.012381,0.018788,5580.8
190,0.015220,0.012381,0.019354,5610.2
191,0.014986,0.012381,0.019268,5639.5
192,0.015462,0.012381,0.020447,5668.8
193,0.015245,0.012381,0.018753,5698.2
194,0.015922,0.012381,0.019210,5727.5
195,0.015919,0.012381,0.018867,5756.8
196,0.014555,0.012381,0.018909,5786.1
197,0.015027,0.012381,0.018631,5815.5
198,0.014926,0.012381,0.018807,5844.8
199,0.014629,0.012381,0.018774,5874.1
200,0.014461,0.012381,0.018796,5903.5
201,0.015472,0.012381,0.018991,5932.8
202,0.014036,0.012381,0.018955,5962.1
203,0.014090,0.012381,0.019143,5991.4
204,0.015316,0.012381,0.018903,6020.8
205,0.015487,0.012381,0.019393,6050.1
206,0.013860,0.012381,0.018888,6079.4
207,0.015099,0.012381,0.018968,6108.7
208,0.013611,0.012381,0.019147,6138.1
209,0.014418,0.012381,0.019399,6167.4
210,0.016164,0.012381,0.019541,6196.8
211,0.015609,0.012381,0.019374,6226.1
212,0.015903,0.012381,0.018927,6255.4
213,0.016075,0.012381,0.019160,6284.7
214,0.015102,0.012381,0.018973,6314.0
215,0.016160,0.012381,0.019532,6343.4
216,0.015420,0.012381,0.018973,6372.7
217,0.015065,0.012381,0.019020,6402.0
218,0.012978,0.012381,0.018995,6431.3
219,0.014730,0.012381,0.018970,6460.7
220,0.014755,0.012381,0.018761,6490.0
221,0.014376,0.012381,0.019182,6519.3
222,0.015023,0.012381,0.019132,6548.6
223,0.014672,0.012381,0.019197,6578.0
224,0.015473,0.012381,0.019001,6607.3
225,0.015204,0.012381,0.019115,6636.6
226,0.013977,0.012381,0.018744,6665.9
227,0.014853,0.012381,0.018413,6695.3
228,0.013932,0.012381,0.019369,6724.6
229,0.014933,0.012381,0.018578,6753.9
230,0.014785,0.012381,0.018562,6783.3
231,0.014543,0.012381,0.018766,6812.6
232,0.015687,0.012381,0.019276,6841.9
233,0.014516,0.012381,0.018666,6871.3
234,0.014704,0.012381,0.018676,6900.6
235,0.014158,0.012381,0.018382,6929.9
236,0.014756,0.012381,0.018774,6959.2
237,0.015006,0.012381,0.018806,6988.6
238,0.014848,0.012381,0.018476,7017.9
239,0.015007,0.012381,0.018793,7047.2
240,0.014526,0.012381,0.020088,7076.6
241,0.015765,0.012381,0.019207,7105.9
242,0.014639,0.012381,0.019184,7135.2
243,0.014064,0.012381,0.018736,7164.5
244,0.014989,0.012381,0.019002,7193.9
245,0.014997,0.012381,0.018885,7223.2
246,0.015204,0.012381,0.018420,7252.5
247,0.014877,0.012381,0.018877,7281.9
248,0.014718,0.012381,0.018792,7311.2
249,0.015540,0.012381,0.018953,7340.5
250,0.015005,0.012381,0.018593,7369.9
251,0.015030,0.012381,0.018882,7399.2
252,0.014531,0.012381,0.018864,7428.5
253,0.014115,0.012381,0.018663,7457.9
254,0.015234,0.012381,0.019028,7487.2
255,0.014779,0.012381,0.018829,7516.5
256,0.014806,0.012381,0.019059,7545.8
257,0.014729,0.012381,0.018579,7575.2
258,0.014744,0.012381,0.018678,7604.5
259,0.016046,0.012381,0.019061,7633.8
260,0.014840,0.012381,0.019001,7663.1
261,0.015727,0.012381,0.019063,7692.5
262,0.014351,0.012381,0.018513,7721.8
263,0.015467,0.012381,0.019064,7751.1
264,0.015472,0.012381,0.018663,7780.4
265,0.016015,0.012381,0.018438,7809.8
266,0.015465,0.012381,0.018781,7839.1
267,0.014502,0.012381,0.018716,7868.4
268,0.015867,0.012381,0.019097,7897.8
269,0.015586,0.012381,0.018908,7927.1
270,0.014886,0.012381,0.018924,7956.4
271,0.013951,0.012381,0.018290,7985.7
272,0.014269,0.012381,0.019193,8015.1
273,0.015696,0.012381,0.019048,8044.4
274,0.014025,0.012381,0.018716,8073.7
275,0.015216,0.012381,0.019263,8103.0
276,0.015591,0.012381,0.018757,8132.4
277,0.016036,0.012381,0.018897,8161.7
278,0.015383,0.012381,0.018672,8191.0
279,0.015674,0.012381,0.018883,8220.3
280,0.014834,0.012381,0.018759,8249.7
281,0.014499,0.012381,0.019094,8279.0
282,0.014403,0.012381,0.018673,8308.3
283,0.014702,0.012381,0.018788,8337.7
284,0.014534,0.012381,0.018511,8367.0
285,0.014972,0.012381,0.019106,8396.3
286,0.015251,0.012381,0.019243,8425.7
287,0.015093,0.012381,0.018865,8455.0
288,0.015385,0.012381,0.019041,8484.3
289,0.014677,0.012381,0.018548,8513.6
290,0.016029,0.012381,0.019623,8543.0
291,0.015721,0.012381,0.018804,8572.3
292,0.014550,0.012381,0.018743,8601.6
293,0.015359,0.012381,0.018718,8631.0
294,0.013730,0.012381,0.019306,8660.3
295,0.014418,0.012381,0.018640,8689.6
296,0.014471,0.012381,0.019032,8718.9
297,0.015469,0.012381,0.019501,8748.3
298,0.015134,0.012381,0.018938,8777.6
299,0.015386,0.012381,0.018362,8806.9
